Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.17938E-6,46.750305927,0.694950171,0.110393749,0.475776008,0.479740681
5.18853E-6,47.000172164,0.695589421,0.109797253,0.478483866,0.482321868
5.19721E-6,47.250469586,0.696194527,0.109200758,0.481158376,0.485023111
5.20516E-6,47.500130386,0.696747853,0.108606737,0.48377953,0.487844408
5.21331E-6,47.750171501,0.697313977,0.108012717,0.486467379,0.490425596
5.22197E-6,48.000104089,0.697913829,0.107419934,0.489175237,0.4928267
5.23079E-6,48.25044391,0.698524242,0.106827151,0.491916443,0.495047722
5.23925E-6,48.500151076,0.699107832,0.106236843,0.494624301,0.497568882
5.24732E-6,48.75025649,0.699664494,0.105646536,0.497245455,0.500090041
5.25494E-6,49.000212235,0.700188284,0.105057465,0.499986661,0.501830842
5.26303E-6,49.250018665,0.70074363,0.104469633,0.502641162,0.50489225
5.2715E-6,49.500209659,0.701324264,0.1038818,0.505242307,0.508253797
5.27983E-6,49.750284657,0.701893879,0.103295205,0.507983513,0.51017468
5.28762E-6,50.000215358,0.702425967,0.102709847,0.510644684,0.512815895
5.29581E-6,50.250512418,0.702984378,0.102124489,0.513332533,0.515817276
5.30406E-6,50.500139622,0.70354519,0.101541607,0.515906999,0.519118795
5.3127E-6,50.750171826,0.704131703,0.100958724,0.51857484,0.521820037
5.32018E-6,51.00005385,0.704638993,0.100377079,0.521155975,0.524941473
5.3283E-6,51.250288844,0.705187903,0.099795434,0.523783798,0.527582688
5.33601E-6,51.500374155,0.705708942,0.099215027,0.526484987,0.529743682
5.34401E-6,51.750285474,0.706248056,0.098635857,0.52911281,0.532264842
5.35134E-6,52.000022871,0.706741198,0.098057924,0.531820668,0.534425836
5.36E-6,52.250132094,0.707322652,0.097479992,0.534355116,0.537427217
5.36808E-6,52.500099251,0.707864055,0.096903297,0.536949591,0.540188487
5.3753E-6,52.750425782,0.708347439,0.096326602,0.539630771,0.542769674
5.38309E-6,53.000018781,0.708867748,0.095752383,0.542238585,0.545110751
5.39061E-6,53.25051207,0.709369066,0.095176925,0.544873077,0.547331773
5.39872E-6,53.500286953,0.70990856,0.094603943,0.547420865,0.550333153
5.4065E-6,53.750419162,0.710425994,0.094030961,0.550035349,0.552854313
5.41396E-6,54.000372227,0.710920285,0.093459216,0.552709859,0.555495528
5.42184E-6,54.250146032,0.711442281,0.092888709,0.55537103,0.558196771
5.42925E-6,54.500261989,0.711931679,0.092318202,0.557898809,0.560837985
5.4369E-6,54.750190529,0.712436377,0.091748932,0.560566649,0.563119035
5.44446E-6,55.000461755,0.71293454,0.091179663,0.563174463,0.56600036
5.45227E-6,55.250000172,0.713447912,0.090612868,0.565828965,0.568041299
5.46026E-6,55.500443925,0.713972304,0.090044836,0.56841677,0.570682514
5.46812E-6,55.750154443,0.714487185,0.089479279,0.571044593,0.573383757
5.47574E-6,56.000221275,0.714985867,0.088913722,0.57360572,0.576445165
5.48357E-6,56.250104007,0.715496555,0.088349403,0.576213534,0.57932649
5.4919E-6,56.500349043,0.716039192,0.087785083,0.578848026,0.581967705
5.49977E-6,56.750411966,0.716550943,0.087222002,0.581442501,0.584789003
5.50674E-6,57.000257102,0.717003586,0.086660157,0.584030307,0.587790384
5.51416E-6,57.250430873,0.717484752,0.086098313,0.586678138,0.590191488
5.52201E-6,57.500395669,0.717992883,0.085537706,0.589259274,0.592952758
5.52916E-6,57.750154294,0.718454327,0.084978337,0.591860419,0.595473918
