Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.90229E-6,23.500342975,0.631130121,0.197037818,0.251194702,0.250095365
3.91965E-6,23.750244775,0.632763525,0.196247028,0.254039735,0.253480832
3.93684E-6,24.000078133,0.634372958,0.195459951,0.256927152,0.256294106
3.95276E-6,24.250193058,0.635857554,0.194675349,0.259788079,0.259298112
3.96875E-6,24.500130278,0.63734267,0.19389446,0.262596026,0.262492848
3.98528E-6,24.750270288,0.638871405,0.193116046,0.265451656,0.265353805
4.00143E-6,25.000258072,0.640359448,0.192341344,0.268339073,0.268024032
4.01645E-6,25.250023697,0.641736685,0.191570355,0.271189404,0.27088499
4.03029E-6,25.500273079,0.643001658,0.190800603,0.274045033,0.273650582
4.04408E-6,25.750188794,0.644258225,0.190034565,0.276842384,0.276654587
4.05794E-6,26.000131384,0.645515507,0.189271001,0.279655629,0.279944688
4.07127E-6,26.250104717,0.64672152,0.188509912,0.282490066,0.282614915
4.08547E-6,26.500105674,0.648001322,0.187751298,0.285287417,0.285666603
4.09883E-6,26.750129941,0.649200467,0.18699516,0.28805298,0.288527561
4.11095E-6,27.00012039,0.650286099,0.186241497,0.290887417,0.290959374
4.12307E-6,27.250016182,0.651366976,0.185490308,0.293668874,0.293581919
4.13435E-6,27.500216959,0.652370865,0.184740357,0.296397351,0.296538241
4.14579E-6,27.750269605,0.653385589,0.183992882,0.299258278,0.298588594
4.15677E-6,28.000187732,0.654357212,0.183247881,0.301939073,0.301687965
4.16792E-6,28.250342258,0.655341131,0.182504118,0.304762914,0.304119779
4.17843E-6,28.500318707,0.656264832,0.18176283,0.307486093,0.307314515
4.18937E-6,28.750092242,0.657224765,0.181024017,0.31034702,0.309174137
4.19894E-6,29.00006313,0.658062441,0.180286442,0.313181457,0.31141522
4.20859E-6,29.250189981,0.658905011,0.179550104,0.315962914,0.313751669
4.2184E-6,29.500048893,0.659758369,0.178816241,0.318765563,0.316088117
4.22832E-6,29.750089268,0.660620417,0.178083616,0.321472848,0.318901392
4.23765E-6,30.00026471,0.661428824,0.177352228,0.324206623,0.321380889
4.24639E-6,30.250113181,0.662184343,0.176623316,0.326988079,0.324098798
4.25479E-6,30.500048119,0.66290848,0.175895641,0.329721854,0.327102804
4.26391E-6,30.750075903,0.663693163,0.175169203,0.332482119,0.329629983
4.27212E-6,31.000187148,0.6643977,0.174444003,0.335157616,0.333063132
4.28072E-6,31.250351018,0.665134623,0.173720041,0.337849007,0.33630555
4.28891E-6,31.500152878,0.665834975,0.172998553,0.340609272,0.338880412
4.29649E-6,31.75041653,0.666481352,0.172277066,0.343422517,0.34102613
4.30402E-6,32.00026964,0.667122819,0.171558054,0.346129801,0.343887088
4.31147E-6,32.250123526,0.667756055,0.170840279,0.348842384,0.346748045
4.31924E-6,32.500415022,0.668414945,0.170122504,0.351586755,0.349322907
4.32644E-6,32.750276794,0.669025033,0.169407205,0.354309934,0.351802403
4.33272E-6,33.000095161,0.669555492,0.168693143,0.357043709,0.354186534
4.33941E-6,33.250288161,0.670120483,0.167979081,0.359777483,0.356666031
4.34619E-6,33.500430596,0.670691076,0.167266256,0.36247947,0.359479306
4.35223E-6,33.750078828,0.671199061,0.166555907,0.365202649,0.361863437
4.35872E-6,34.000094939,0.67174388,0.165845557,0.367936424,0.364295251
4.36508E-6,34.250028584,0.672277155,0.165136445,0.370617219,0.367060843
4.3714E-6,34.500325989,0.672806487,0.164427333,0.373303311,0.369683387
4.37739E-6,34.750101481,0.673306813,0.163720697,0.375989404,0.372544345
4.38403E-6,35.000234596,0.673860835,0.16301406,0.378696689,0.375166889
4.38992E-6,35.250293161,0.674351223,0.16230866,0.381430464,0.377407973
4.39614E-6,35.500260387,0.674868854,0.161604499,0.384137748,0.379744421
4.4025E-6,35.750142903,0.675396658,0.160901575,0.386792053,0.382462331
4.40858E-6,36.000387684,0.675900866,0.16019865,0.389393377,0.385752432
4.41399E-6,36.250064428,0.676348348,0.159498201,0.392031788,0.388708755
4.41973E-6,36.500058771,0.676822717,0.158797752,0.394739073,0.391045203
4.42511E-6,36.750369403,0.67726676,0.158097303,0.397361589,0.394096891
4.43014E-6,37.000091388,0.67768157,0.157399329,0.400068874,0.396147244
4.43569E-6,37.250107046,0.678137969,0.156701355,0.402691391,0.399008201
4.44134E-6,37.500439894,0.678602701,0.156003381,0.405313907,0.401630746
4.4469E-6,37.750198133,0.679059357,0.155307882,0.407989404,0.403919512
4.45224E-6,38.000267157,0.679496905,0.154612383,0.410654305,0.406208278
4.45743E-6,38.250185327,0.67992132,0.153918122,0.413287417,0.408878505
