Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.53835E-5,58.500522912,0.811080686,0.022827711,0.63131134,0.633035334
1.5453E-5,58.750293635,0.812497816,0.022627229,0.634480312,0.634951043
1.55357E-5,59.001324706,0.81416881,0.022426747,0.637672934,0.638995317
1.56092E-5,59.250480187,0.815642634,0.02222874,0.640770959,0.641975309
1.5685E-5,59.500883371,0.817149965,0.022030733,0.644058177,0.644103874
1.57617E-5,59.750867936,0.818664314,0.021833964,0.647179851,0.648148148
1.58392E-5,60.000538278,0.82017938,0.021638432,0.650230578,0.65048957
1.5909E-5,60.251325244,0.821535087,0.0214429,0.653352253,0.653043848
1.59922E-5,60.500136577,0.823134658,0.021249844,0.656615821,0.654108131
1.60861E-5,60.750398139,0.824924803,0.021056787,0.65961925,0.656875266
1.61558E-5,61.000286052,0.826242524,0.020864968,0.662504434,0.660706684
1.62257E-5,61.251317578,0.827552266,0.020673149,0.665507863,0.663686675
1.62964E-5,61.500118456,0.828868518,0.020483805,0.668653187,0.665602384
1.63772E-5,61.750074599,0.830360214,0.020294461,0.671656616,0.669008089
1.64626E-5,62.001325782,0.831922113,0.020105117,0.674612747,0.67198808
1.65375E-5,62.250524713,0.833280453,0.019918248,0.677497931,0.675393785
1.66065E-5,62.500811688,0.834521896,0.019731379,0.68050136,0.678586633
1.66824E-5,62.750443185,0.835876005,0.019545748,0.683291947,0.68305662
1.67549E-5,63.001211594,0.83716009,0.019360116,0.686319026,0.685823755
1.68283E-5,63.251408513,0.83845114,0.019175722,0.689393402,0.688378033
1.69092E-5,63.50105794,0.839859992,0.018992566,0.69218399,0.690719455
1.69889E-5,63.750204673,0.841236124,0.018810647,0.695069173,0.693060877
1.70693E-5,64.000501308,0.842613509,0.018628729,0.69788341,0.697318008
1.7146E-5,64.250304063,0.843914982,0.018448047,0.700768594,0.699872286
1.72174E-5,64.501177209,0.845118832,0.018267366,0.703630129,0.702000851
1.72846E-5,64.751315053,0.846241194,0.018087922,0.706397068,0.704980843
1.73699E-5,65.000764699,0.84765496,0.017909716,0.709187655,0.707960834
1.74504E-5,65.251501401,0.848978324,0.01773151,0.711930945,0.711579395
1.75201E-5,65.501544337,0.850114792,0.017554542,0.714721532,0.714133674
1.76018E-5,65.750907631,0.851435002,0.017378811,0.717535769,0.716687952
1.76714E-5,66.001404959,0.852550092,0.01720308,0.720539198,0.718603661
1.77537E-5,66.251182026,0.853859429,0.017028586,0.723377084,0.720945083
