Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.74214E-5,42.000030021,0.727419674,0.017237731,0.443181818,0.421263345
2.75699E-5,42.250219603,0.729332287,0.017125114,0.446689723,0.424377224
2.76879E-5,42.501649416,0.730841611,0.017012498,0.450197628,0.427491103
2.78544E-5,42.751589515,0.732957382,0.016901119,0.453458498,0.430604982
2.79831E-5,43.000130742,0.734581807,0.016790978,0.456472332,0.433718861
2.81243E-5,43.252718091,0.73635179,0.016679599,0.459881423,0.43594306
2.82592E-5,43.500788511,0.7380333,0.016570695,0.463142292,0.440836299
2.83868E-5,43.750029269,0.739612522,0.016461791,0.466650198,0.443505338
2.85016E-5,44.000324244,0.741025023,0.016352888,0.46986166,0.447064057
2.86429E-5,44.251804762,0.742754802,0.016243984,0.472677866,0.453291815
2.8767E-5,44.501538825,0.74426323,0.016136318,0.475938735,0.455960854
2.8911E-5,44.752410717,0.746002746,0.016028652,0.47944664,0.457740214
2.90598E-5,45.001656176,0.747788476,0.015922223,0.482954545,0.459519573
2.91804E-5,45.252122836,0.749225284,0.015815794,0.486067194,0.465302491
2.93122E-5,45.500749164,0.750788209,0.015710603,0.489130435,0.46797153
2.94753E-5,45.750648428,0.75270651,0.015605412,0.49229249,0.470640569
2.96137E-5,46.001800513,0.754323518,0.015500221,0.495405138,0.474644128
2.97563E-5,46.251141879,0.75597908,0.015396267,0.498418972,0.478647687
2.98899E-5,46.50162197,0.757519498,0.015292314,0.501581028,0.480871886
3.00052E-5,46.750285463,0.758840638,0.015189598,0.504693676,0.483540925
3.0153E-5,47.00294602,0.760524684,0.015085644,0.507954545,0.485765125
3.0289E-5,47.250736384,0.762064009,0.014984166,0.510869565,0.488879004
3.04312E-5,47.502780047,0.763662211,0.01488145,0.513883399,0.490658363
3.05573E-5,47.752798006,0.765070572,0.014779971,0.517045455,0.492882562
3.07002E-5,48.000909546,0.766656955,0.01467973,0.520009881,0.496441281
3.08508E-5,48.250179168,0.768316397,0.014579489,0.52312253,0.49866548
3.09846E-5,48.50064197,0.769780835,0.014479248,0.525988142,0.503113879
3.11127E-5,48.752123235,0.771174627,0.014379007,0.529150198,0.505338078
3.12601E-5,49.001600814,0.772767528,0.014280004,0.532164032,0.508451957
3.14473E-5,49.252382338,0.774775427,0.014181001,0.535177866,0.512455516
3.15653E-5,49.501328467,0.776031883,0.014083235,0.538043478,0.516014235
3.16813E-5,49.751133353,0.777259695,0.013985469,0.540909091,0.520017794
3.18017E-5,50.001880021,0.778527254,0.013887703,0.543873518,0.522686833
3.19182E-5,50.250376433,0.779746593,0.013791175,0.546887352,0.524911032
3.20424E-5,50.502960429,0.781040067,0.013693409,0.550148221,0.527580071
3.21704E-5,50.750176089,0.782364123,0.013598118,0.55291502,0.53113879
3.2333E-5,51.001671618,0.784035619,0.01350159,0.556126482,0.534697509
3.24443E-5,51.251073802,0.78517236,0.013406299,0.559436759,0.536476868
3.25551E-5,51.50133875,0.786297707,0.013311008,0.562648221,0.538256228
3.2685E-5,51.752546298,0.787609154,0.013215717,0.565662055,0.543594306
3.28109E-5,52.001443062,0.788872961,0.013121664,0.568873518,0.545373665
3.2924E-5,52.251249466,0.790001909,0.013027611,0.571590909,0.549822064
3.30606E-5,52.501996999,0.791356932,0.012933558,0.574555336,0.551601423
3.32121E-5,52.750514257,0.792849897,0.012840742,0.577322134,0.553825623
3.33568E-5,53.000140287,0.79426641,0.012747926,0.580237154,0.556939502
3.34741E-5,53.250752499,0.795407114,0.01265511,0.583003953,0.56094306
3.35738E-5,53.50219741,0.796371244,0.012562295,0.585721344,0.564501779
3.36901E-5,53.751087386,0.79749121,0.012470717,0.588586957,0.564946619
3.38132E-5,54.000880131,0.798669267,0.012379138,0.591403162,0.568950178
3.39225E-5,54.251496781,0.799709494,0.01228756,0.593972332,0.573843416
3.40731E-5,54.503068038,0.801133948,0.012195982,0.596887352,0.576067616
3.42112E-5,54.752289331,0.802432129,0.012105642,0.599752964,0.578291815
3.43195E-5,55.002460412,0.803443548,0.012015301,0.602371542,0.580071174
3.44374E-5,55.25004947,0.804539006,0.011926198,0.605385375,0.582740214
3.45685E-5,55.501999889,0.805749796,0.011835857,0.607905138,0.588523132
3.47076E-5,55.751376948,0.80702599,0.011746754,0.610326087,0.59386121
3.48464E-5,56.001794866,0.808291692,0.011657651,0.613092885,0.596975089
3.49676E-5,56.253108202,0.809390428,0.011568548,0.615958498,0.599199288
3.50852E-5,56.501818116,0.810449534,0.011480683,0.618675889,0.602313167
3.52011E-5,56.751313449,0.811487968,0.011392817,0.621294466,0.606316726
3.52993E-5,57.001611192,0.812363178,0.011304952,0.624110672,0.608540925
3.54189E-5,57.252717985,0.813424712,0.011217086,0.626679842,0.612989324
3.55465E-5,57.501109587,0.814549736,0.011130458,0.629150198,0.616548043
3.56616E-5,57.750319761,0.815558683,0.01104383,0.631620553,0.620106762
3.57773E-5,58.000347903,0.816567308,0.010957202,0.634436759,0.621886121
3.58885E-5,58.251185015,0.817531361,0.010870574,0.637549407,0.62411032
3.60233E-5,58.502891046,0.818693772,0.010783946,0.640513834,0.62633452
3.61444E-5,58.751850729,0.819731766,0.010698556,0.643280632,0.629003559
3.62615E-5,59.001697862,0.820729684,0.010613165,0.645750988,0.633896797
3.63882E-5,59.252380927,0.821802719,0.010527775,0.648715415,0.635231317
3.65233E-5,59.500281527,0.82294057,0.010443622,0.651284585,0.638345196
3.66235E-5,59.752626828,0.823778956,0.010358231,0.654001976,0.641903915
3.67439E-5,60.002102261,0.824782482,0.010274079,0.656768775,0.644572954
3.68738E-5,60.2524168,0.825857957,0.010189926,0.659337945,0.648131673
3.70071E-5,60.503670635,0.826954485,0.010105773,0.661907115,0.649911032
3.71518E-5,60.752103797,0.828137206,0.010022857,0.664575099,0.651245552
3.72752E-5,61.001483532,0.829140066,0.009939942,0.667193676,0.653914591
3.74397E-5,61.251791011,0.830467226,0.009857027,0.669614625,0.65524911
3.757E-5,61.503148622,0.831510992,0.009774111,0.67208498,0.65702847
3.7679E-5,61.751517197,0.832379425,0.009692434,0.674357708,0.662366548
3.78051E-5,62.000630607,0.833378114,0.009610756,0.677124506,0.665035587
3.79174E-5,62.250497098,0.834262695,0.009529078,0.67979249,0.667259786
3.80319E-5,62.501134861,0.835159981,0.0094474,0.682460474,0.668594306
3.81465E-5,62.752548321,0.836052974,0.009365722,0.685227273,0.670373665
3.82693E-5,63.000852746,0.837004333,0.009285282,0.687401186,0.674822064
3.83986E-5,63.250041223,0.838000158,0.009204842,0.689871542,0.677935943
3.85253E-5,63.500063185,0.838970067,0.009124401,0.692539526,0.681049822
3.86694E-5,63.750967988,0.840066713,0.009043961,0.694960474,0.683718861
3.8791E-5,64.002765389,0.840985506,0.008963521,0.697579051,0.68594306
3.89182E-5,64.251444483,0.841941577,0.008884318,0.700098814,0.6886121
3.90514E-5,64.500905597,0.842936663,0.008805116,0.702420949,0.693505338
3.91756E-5,64.75124175,0.843858507,0.008725913,0.704545455,0.699288256
3.93085E-5,65.002419773,0.844839267,0.00864671,0.707114625,0.701957295
3.94373E-5,65.250452131,0.845783739,0.008568745,0.709782609,0.702846975
3.95621E-5,65.50327236,0.846693411,0.008489542,0.712450593,0.704626335
3.97057E-5,65.752966098,0.847733075,0.008411577,0.714920949,0.706850534
3.98525E-5,66.003612931,0.848789113,0.008333612,0.717144269,0.708185053
3.99728E-5,66.251097798,0.849648636,0.008256884,0.719565217,0.712188612
4.00958E-5,66.503371033,0.850522848,0.008178919,0.721936759,0.713523132
4.02123E-5,66.752314775,0.851345838,0.008102191,0.724357708,0.715302491
4.03219E-5,67.001961153,0.852116511,0.008025464,0.726729249,0.71797153
4.0449E-5,67.252311048,0.853004557,0.007948736,0.729150198,0.720640569
4.05726E-5,67.50345238,0.853863327,0.007872008,0.731571146,0.723754448
4.06758E-5,67.75123209,0.854576345,0.007796518,0.734189723,0.725533808
4.08127E-5,68.003868133,0.855517269,0.007719791,0.736956522,0.726423488
4.0928E-5,68.253203844,0.856304287,0.007644301,0.739229249,0.729092527
4.10332E-5,68.503148079,0.857019005,0.00756881,0.741600791,0.730871886
4.11979E-5,68.753894552,0.858131175,0.00749332,0.743824111,0.733985765
4.13295E-5,69.001468734,0.859013522,0.007419068,0.745849802,0.737099644
4.1463E-5,69.253982827,0.859903063,0.007343578,0.748369565,0.739768683
4.15953E-5,69.503128454,0.860778895,0.007269325,0.750741107,0.743327402
4.17029E-5,69.7530367,0.861487059,0.007195073,0.753112648,0.746441281
4.18648E-5,70.003713654,0.862546192,0.00712082,0.755632411,0.74866548
4.19979E-5,70.251143969,0.863410249,0.007047805,0.757905138,0.752224199
